city,country,datetime,local_time,timezone,xco2,latitude,longitude,population
Rio de Janeiro,Brazil,8/23/20 18:49,8/23/20 15:49,-3,412.65112,-22.66622,-43.109715,11748000
Rio de Janeiro,Brazil,8/23/20 18:49,8/23/20 15:49,-3,408.848,-22.777176,-42.993267,11748000
Rio de Janeiro,Brazil,8/23/20 18:49,8/23/20 15:49,-3,410.84,-22.789503,-42.94323,11748000
Rio de Janeiro,Brazil,8/27/20 17:14,8/27/20 14:14,-3,406.0629,-22.876873,-43.553356,11748000
Rio de Janeiro,Brazil,8/27/20 17:14,8/27/20 14:14,-3,411.37152,-22.747564,-43.55147,11748000
Rio de Janeiro,Brazil,8/27/20 17:14,8/27/20 14:14,-3,410.63614,-22.789125,-43.56355,11748000
Rio de Janeiro,Brazil,8/27/20 17:14,8/27/20 14:14,-3,411.49097,-22.834707,-43.42123,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,410.4897,-22.556438,-43.480953,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,411.11578,-22.64468,-43.512306,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,410.35822,-22.682144,-43.468643,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,411.5851,-22.731453,-43.342403,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,411.12225,-22.777346,-43.32937,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,411.03815,-22.830673,-43.29706,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,411.4278,-22.885433,-43.272083,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,411.1925,-22.920433,-43.226696,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,409.92245,-22.668972,-43.24857,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,410.64395,-22.879597,-43.022808,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,412.00128,-22.883814,-42.9693,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,411.7525,-22.928335,-42.92812,11748000
Rio de Janeiro,Brazil,8/27/20 17:15,8/27/20 14:15,-3,411.1562,-22.946524,-42.891327,11748000
Rio de Janeiro,Brazil,8/27/20 17:16,8/27/20 14:16,-3,411.39737,-22.824524,-42.86788,11748000
Rio de Janeiro,Brazil,8/27/20 17:16,8/27/20 14:16,-3,411.98743,-22.82471,-42.825924,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.34482,-22.887194,-42.903408,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.48123,-22.868452,-42.85923,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.55804,-22.846272,-42.816765,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.8194,-22.905304,-43.074028,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.87613,-22.888594,-43.02779,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.3103,-22.846247,-42.98334,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.0283,-22.804207,-42.935444,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,410.91452,-22.7538,-42.8957,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,410.74637,-22.707453,-42.8547,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,413.65005,-22.983444,-43.316315,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,413.25592,-22.948029,-43.26439,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,412.53314,-22.921238,-43.22496,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,412.31778,-22.87783,-43.08321,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.42715,-22.838396,-43.059547,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.048,-22.798111,-43.02193,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.12146,-22.734224,-42.985138,11748000
Rio de Janeiro,Brazil,9/25/20 15:25,9/25/20 12:25,-3,411.55035,-22.682812,-42.972324,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,411.25262,-22.63114,-42.941734,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,411.41034,-22.599623,-42.910877,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,412.59186,-23.03207,-43.54534,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,412.39267,-23.000328,-43.49701,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,411.95117,-22.953833,-43.42206,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,412.40918,-22.903412,-43.3818,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,412.1118,-22.855692,-43.33097,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,412.2901,-22.81096,-43.33239,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,412.31323,-22.759102,-43.30761,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,413.0443,-22.70786,-43.24061,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,411.7263,-22.661922,-43.181286,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,412.2549,-22.616074,-43.134174,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,412.8653,-22.567684,-43.05978,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,411.19562,-22.997581,-43.56462,11748000
Rio de Janeiro,Brazil,9/25/20 15:26,9/25/20 12:26,-3,411.11954,-22.893421,-43.560234,11748000
Rio de Janeiro,Brazil,9/29/20 13:54,9/29/20 10:54,-3,414.2685,-22.749329,-43.305943,11748000
Rio de Janeiro,Brazil,10/3/20 12:20,10/3/20 9:20,-3,413.11804,-22.956478,-42.98872,11748000
Rio de Janeiro,Brazil,10/3/20 12:20,10/3/20 9:20,-3,414.9181,-22.942535,-42.95439,11748000
Rio de Janeiro,Brazil,10/3/20 12:20,10/3/20 9:20,-3,414.44995,-22.967558,-42.887447,11748000
Rio de Janeiro,Brazil,10/3/20 12:20,10/3/20 9:20,-3,416.4102,-22.86864,-42.824295,11748000
Rio de Janeiro,Brazil,10/3/20 12:20,10/3/20 9:20,-3,415.39365,-22.904404,-43.07769,11748000
Rio de Janeiro,Brazil,10/3/20 12:20,10/3/20 9:20,-3,415.2594,-22.851496,-42.99503,11748000
Rio de Janeiro,Brazil,10/3/20 12:21,10/3/20 9:21,-3,416.2766,-22.921326,-43.19969,11748000
Rio de Janeiro,Brazil,10/3/20 12:21,10/3/20 9:21,-3,416.1116,-22.825153,-43.06046,11748000
Rio de Janeiro,Brazil,10/3/20 12:21,10/3/20 9:21,-3,415.71857,-22.591143,-42.989426,11748000
Rio de Janeiro,Brazil,10/3/20 12:21,10/3/20 9:21,-3,415.734,-22.601322,-42.910587,11748000
Rio de Janeiro,Brazil,10/3/20 12:21,10/3/20 9:21,-3,416.05582,-22.843449,-43.260773,11748000
Rio de Janeiro,Brazil,10/3/20 12:21,10/3/20 9:21,-3,417.88736,-22.810995,-43.232445,11748000
Rio de Janeiro,Brazil,11/15/20 19:06,11/15/20 16:06,-3,411.74695,-22.920168,-42.936016,11748000
Rio de Janeiro,Brazil,11/15/20 19:06,11/15/20 16:06,-3,412.4364,-22.896025,-42.896915,11748000
Rio de Janeiro,Brazil,11/15/20 19:06,11/15/20 16:06,-3,412.56827,-22.836784,-42.85276,11748000
Rio de Janeiro,Brazil,11/15/20 19:06,11/15/20 16:06,-3,412.50467,-22.817482,-42.810448,11748000
Rio de Janeiro,Brazil,11/15/20 19:06,11/15/20 16:06,-3,412.74634,-22.886063,-43.061302,11748000
Rio de Janeiro,Brazil,11/15/20 19:06,11/15/20 16:06,-3,412.54126,-22.846937,-43.015957,11748000
Rio de Janeiro,Brazil,11/15/20 19:06,11/15/20 16:06,-3,412.5572,-22.819252,-42.963383,11748000
Rio de Janeiro,Brazil,11/15/20 19:06,11/15/20 16:06,-3,411.95166,-22.789589,-42.911777,11748000
Rio de Janeiro,Brazil,11/15/20 19:06,11/15/20 16:06,-3,411.4179,-22.73234,-42.863033,11748000
Rio de Janeiro,Brazil,11/15/20 19:06,11/15/20 16:06,-3,411.8496,-22.684725,-42.840237,11748000
Rio de Janeiro,Brazil,11/15/20 19:07,11/15/20 16:07,-3,411.87823,-22.91145,-43.19409,11748000
Rio de Janeiro,Brazil,11/15/20 19:07,11/15/20 16:07,-3,412.87476,-22.897768,-43.07857,11748000
Rio de Janeiro,Brazil,11/15/20 19:07,11/15/20 16:07,-3,413.08096,-22.856714,-43.03322,11748000
Rio de Janeiro,Brazil,11/15/20 19:07,11/15/20 16:07,-3,412.3611,-22.804632,-43.00148,11748000
Rio de Janeiro,Brazil,11/15/20 19:07,11/15/20 16:07,-3,411.61197,-22.776909,-42.94615,11748000
Rio de Janeiro,Brazil,11/15/20 19:07,11/15/20 16:07,-3,412.0246,-22.66166,-42.86427,11748000
Rio de Janeiro,Brazil,11/15/20 19:07,11/15/20 16:07,-3,410.55817,-22.62389,-42.817688,11748000
Rome,Italy,10/11/19 10:31,10/11/19 12:31,CEST,406.7631,41.704514,12.840735,3339000
Rome,Italy,10/11/19 10:31,10/11/19 12:31,CEST,408.94342,41.760403,12.958261,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,407.38052,41.781166,12.586363,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,409.1302,41.788895,12.614846,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,408.3764,41.86343,12.658577,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,408.47278,41.879055,12.776816,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,408.4981,41.912415,12.83165,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,407.8921,41.954285,12.900267,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,407.40033,41.9812,12.973014,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,408.08832,41.82554,12.445919,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,409.2003,41.907185,12.556868,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,408.95584,41.941273,12.621076,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,408.77032,41.97825,12.693302,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,408.79623,42.017975,12.748346,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,407.92673,42.052895,12.820415,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,407.95984,42.08112,12.904294,3339000
Rome,Italy,10/11/19 10:32,10/11/19 12:32,CEST,407.74585,42.117847,12.973567,3339000
Rome,Italy,10/15/19 8:54,10/15/19 10:54,CEST,406.7594,41.774773,12.921099,3339000
Rome,Italy,10/15/19 8:54,10/15/19 10:54,CEST,409.02887,41.77154,12.97145,3339000
Rome,Italy,10/15/19 8:54,10/15/19 10:54,CEST,408.0874,41.84429,12.850365,3339000
Rome,Italy,10/15/19 8:54,10/15/19 10:54,CEST,409.39685,41.83942,12.893998,3339000
Rome,Italy,10/15/19 8:54,10/15/19 10:54,CEST,407.66748,41.925423,12.967603,3339000
Rome,Italy,10/15/19 8:55,10/15/19 10:55,CEST,410.18573,42.13451,12.752371,3339000
Rome,Italy,10/15/19 8:55,10/15/19 10:55,CEST,410.0771,42.165745,12.713633,3339000
Rome,Italy,10/15/19 8:55,10/15/19 10:55,CEST,409.0835,42.199432,12.714956,3339000
Rome,Italy,10/15/19 8:55,10/15/19 10:55,CEST,410.9378,42.14593,12.438068,3339000
Rome,Italy,10/15/19 8:55,10/15/19 10:55,CEST,409.93915,42.2163,12.699161,3339000
Rome,Italy,10/15/19 8:55,10/15/19 10:55,CEST,409.22067,42.24051,12.745165,3339000
Rome,Italy,5/30/20 14:47,5/30/20 16:47,CEST,412.87924,41.611202,12.777669,3339000
Rome,Italy,5/30/20 14:47,5/30/20 16:47,CEST,413.39233,41.6138,12.822436,3339000
Rome,Italy,5/30/20 14:47,5/30/20 16:47,CEST,410.40964,41.6555,12.87942,3339000
Rome,Italy,5/30/20 14:48,5/30/20 16:48,CEST,413.97876,41.964935,12.133507,3339000
Rome,Italy,6/19/20 6:55,6/19/20 8:55,CEST,414.27148,41.98024,12.672233,3339000
Rome,Italy,6/19/20 6:55,6/19/20 8:55,CEST,414.98596,41.98226,12.786742,3339000
Rome,Italy,6/19/20 6:55,6/19/20 8:55,CEST,415.1286,41.99965,12.842545,3339000
Rome,Italy,6/19/20 6:55,6/19/20 8:55,CEST,415.05695,42.022594,12.914587,3339000
Rome,Italy,6/19/20 6:55,6/19/20 8:55,CEST,415.5389,41.999615,12.523787,3339000
Rome,Italy,6/19/20 6:55,6/19/20 8:55,CEST,415.71848,42.02703,12.606504,3339000
Rome,Italy,6/19/20 6:55,6/19/20 8:55,CEST,415.34033,42.063984,12.670883,3339000
Rome,Italy,6/19/20 6:55,6/19/20 8:55,CEST,414.48285,42.024796,12.424109,3339000
Rome,Italy,6/19/20 6:55,6/19/20 8:55,CEST,414.58713,42.04283,12.442701,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.39978,41.570347,12.552841,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.6142,41.54231,12.593925,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,413.0856,41.876442,12.21549,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.5758,41.82656,12.272123,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.86655,41.786903,12.317689,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,413.06998,41.755856,12.378755,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,413.05908,41.71604,12.449578,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.92447,41.683685,12.516273,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.89093,41.639763,12.571795,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.76505,41.60303,12.633766,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,413.0597,41.569057,12.702956,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.37775,42.080154,12.0135,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.80142,42.044666,12.082724,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.3525,42.006554,12.153738,3339000
Rome,Italy,6/29/20 8:38,6/29/20 10:38,CEST,412.50354,41.975544,12.221859,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.4996,41.94468,12.293708,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.92844,41.909687,12.361893,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.02164,41.875862,12.431565,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.0691,41.841602,12.500967,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.03845,41.81101,12.570587,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.0254,41.782677,12.640083,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.60367,41.74589,12.712834,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.8836,41.70159,12.780939,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.73248,41.668056,12.832607,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.01538,42.229534,12.012712,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.1565,42.184147,12.08403,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.03046,42.152912,12.146751,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.5682,42.099937,12.223259,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.38275,42.060734,12.299506,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.00656,42.047,12.361407,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.4548,42.01457,12.43077,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.89792,41.98217,12.499952,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,414.30222,41.94724,12.570732,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.7597,41.9132,12.640427,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.44412,41.883873,12.709185,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.11618,41.865253,12.777892,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.82364,41.81877,12.85381,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.71698,41.76747,12.92144,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,411.6521,42.225685,12.250775,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.06598,42.214603,12.301365,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.62848,42.19218,12.372334,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.81345,42.15525,12.434909,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.83258,42.123234,12.500973,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.3657,42.087902,12.571946,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.39914,42.05666,12.640102,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.70364,42.017735,12.715418,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.09164,41.98602,12.784894,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,412.74402,41.965363,12.847342,3339000
Rome,Italy,6/29/20 8:39,6/29/20 10:39,CEST,413.01764,41.980324,12.882149,3339000
Rome,Italy,7/3/20 7:03,7/3/20 9:03,CEST,409.27396,41.56973,12.550284,3339000
Rome,Italy,7/3/20 7:03,7/3/20 9:03,CEST,413.59988,41.87842,12.209269,3339000
Rome,Italy,7/3/20 7:03,7/3/20 9:03,CEST,411.90897,41.728333,12.50151,3339000
Rome,Italy,7/3/20 7:03,7/3/20 9:03,CEST,410.66983,41.705437,12.540208,3339000
Rome,Italy,7/3/20 7:03,7/3/20 9:03,CEST,411.60065,41.66869,12.616355,3339000
Rome,Italy,7/3/20 7:03,7/3/20 9:03,CEST,412.1918,41.629673,12.669292,3339000
Rome,Italy,7/3/20 7:03,7/3/20 9:03,CEST,412.25888,41.5899,12.727212,3339000
Rome,Italy,7/3/20 7:03,7/3/20 9:03,CEST,412.393,41.549786,12.792898,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.64197,42.05723,12.057705,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.66614,42.023457,12.131055,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.23068,41.994953,12.204129,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,412.162,41.963722,12.271328,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,411.24188,41.94196,12.346383,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,409.71973,41.90605,12.420465,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,412.88666,41.85142,12.490091,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.1099,41.816708,12.548713,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.0955,41.787846,12.621126,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,412.74908,41.754692,12.693749,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.0902,41.70446,12.761471,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.03647,41.674522,12.830139,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,414.10202,42.12671,12.08864,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,414.08438,42.097218,12.161732,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.98996,42.06522,12.216899,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.83978,42.04867,12.289619,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,414.11386,42.03356,12.348465,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.9917,42.011017,12.415677,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,414.39276,41.999588,12.481199,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,414.47946,41.960262,12.551063,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,414.2273,41.925243,12.621231,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,414.47748,41.893684,12.689819,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,414.1892,41.869514,12.758027,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,413.0415,41.830254,12.832966,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,412.76077,41.783512,12.897399,3339000
Rome,Italy,7/3/20 7:04,7/3/20 9:04,CEST,412.78705,41.77242,12.947135,3339000
Rome,Italy,7/27/20 15:55,7/27/20 17:55,CEST,409.1012,41.59815,12.561967,3339000
Rome,Italy,7/27/20 15:55,7/27/20 17:55,CEST,409.05392,41.599125,12.607182,3339000
Rome,Italy,7/27/20 15:55,7/27/20 17:55,CEST,408.74228,41.593113,12.659683,3339000
Rome,Italy,7/27/20 15:55,7/27/20 17:55,CEST,408.4909,41.603825,12.721787,3339000
Rome,Italy,7/27/20 15:55,7/27/20 17:55,CEST,408.2379,41.627445,12.786298,3339000
Rome,Italy,7/27/20 15:55,7/27/20 17:55,CEST,408.2763,41.676037,12.856972,3339000
Rome,Italy,7/27/20 15:55,7/27/20 17:55,CEST,407.99054,41.736977,12.941633,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.42377,41.68751,12.466617,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,408.64923,41.676487,12.530868,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,408.90622,41.69902,12.587649,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.72284,41.718426,12.648072,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.88342,41.773136,12.725557,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.68253,41.82093,12.800332,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.5839,41.83051,12.864604,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,407.64743,41.808777,12.922389,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.08438,41.758537,12.260179,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.32352,41.751873,12.325704,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.38797,41.75626,12.37407,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.1425,41.77799,12.456038,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,408.98035,41.813694,12.526755,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,408.94818,41.848736,12.597856,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.17184,41.878494,12.6539545,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.22092,41.917824,12.736741,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.14398,41.928978,12.803426,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.16138,41.98723,12.870535,3339000
Rome,Italy,7/27/20 15:56,7/27/20 17:56,CEST,409.53058,42.06371,12.938454,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,410.14767,41.802414,12.258908,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,409.20953,41.851418,12.257035,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,408.8594,41.88936,12.302567,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,408.73404,41.92245,12.376881,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,408.81693,41.95443,12.431347,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,408.7954,41.993835,12.529175,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,408.59314,42.017414,12.596634,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,409.06354,42.050087,12.668292,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,409.03387,42.091164,12.719032,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,408.95334,42.1323,12.761279,3339000
Rome,Italy,7/27/20 15:57,7/27/20 17:57,CEST,409.5063,42.119656,12.906893,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,411.06165,41.594036,12.537547,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,410.76468,41.57929,12.594672,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,410.86676,41.60508,12.659414,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,410.93225,41.637615,12.735837,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,410.82855,41.655167,12.805011,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,411.25406,41.698566,12.873583,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,411.93695,41.75174,12.940411,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,411.01727,41.68375,12.468819,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,410.5108,41.678997,12.534129,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,410.52722,41.71545,12.605874,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,411.2092,41.75355,12.669336,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,412.90942,41.774734,12.730952,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,411.4121,41.82655,12.799071,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,411.68683,41.842693,12.88261,3339000
Rome,Italy,7/31/20 14:22,7/31/20 16:22,CEST,411.47366,41.82397,12.965279,3339000
